Month,Year,Canada,Mexico,Guatemala,El Salvador,Honduras,Nicaragua,Costa Rica,Panama,Jamaica,Dominican Rep,Trin/Tobago,Colombia,Venezuela ,Ecuador,Peru,Chile,Brazil ,Paraguay,Uruguay,Argentina,EU12,Sweden,Norway,Finland,Denmark,U.K.,Ireland,Luxembourg,Netherlands,France,Germany,Austria,Czech Rep,Hungary,Switzerland,Poland,Russia,Spain,Portugal,Italy,Greece,Turkey,Syria,Israel,Jordan,Kuwait,Saudi Arabia,India,Pakistan,Bangladesh,Sri Lanka ,Thailand,Malaysia,Singapore,Indonesia,Philippines,"China,PR",Korea,Hong Kong,Taiwan,Japan,Australia,New Zealand,Morocco,Algeria,Tunisia,Egypt,Cameroon,Senegal,Sierra Leone,Cote d'Ivoire,Ghana,Nigeria,Benin,Congo,Kenya,Tanzania,Mozambique,South Africa,Zambia
11,1970,1.082408445,9.510801292,7.918147853,20.74274863,14.81797098,0,253.6505664,0.510360938,52.41736095,26.57695994,8.40630112,1859.417878,1.499221148,20997.09959,839.5265481,166.5043038,0.984898794,3206.911405,19.29333173,1.274716174,0.69013339,6.938002089,9.051994009,1.001525802,9.11137633,0.853276156,1.152350859,1.074051543,1.203195347,1.009433256,1.065042291,1.353484467,16.58074751,416.6767829,2.438673834,0.145938868,15.94880273,1.419628895,1.384834491,0.970344075,1.094194971,1.899190982,32.92642434,3.376424494,0.61226361,0.211439381,1.301569791,21.39799917,18.04011864,15.92081643,35.13954959,28.87042264,2.330254373,1.796408933,4483.336836,47.84483554,3.49609683,983.189221,4.548233215,36.56173598,217.6158158,1.51911492,2.088834006,7.229049601,47.53207995,1.168587856,3.04820028,605.6771696,390.2404297,1821.028093,600.6016177,0.543767459,87.69872364,226.7177147,1492.555811,89.76488138,578.7225418,3.377805563,4.472575184,4499.216259
12,1970,1.089651829,9.483002695,7.963463221,20.90189291,14.75657733,0,254.9277091,0.510524854,53.05856828,26.58452205,8.330956101,1861.404045,1.492866501,21261.48882,843.7536044,167.342661,0.997638594,3166.057078,18.50908937,1.167152292,0.690173399,6.925888403,8.975867969,1.005153819,9.150956011,0.851464785,1.149903229,1.077661651,1.208805344,1.012258068,1.066640619,1.353112589,16.66488356,418.1991444,2.436203594,0.145573625,16.15863384,1.424452268,1.384941017,0.976749415,1.086374546,1.796473882,33.30992237,3.21482364,0.611153973,0.211353254,1.306765629,21.83528504,18.1968513,15.89820221,35.3164789,28.99012288,2.342139358,1.799629893,4477.077017,47.33873995,3.499120178,981.2230067,4.566925571,37.13617284,216.7157311,1.518193616,2.083386736,7.275814018,46.98826844,1.164954153,3.079856056,612.019539,402.0323838,1793.593116,617.1935635,0.546505354,87.08471856,227.9533957,1475.497361,90.16092076,581.6364375,3.360864846,4.48365147,4476.651328
1,1971,1.079800439,9.394655045,7.878498447,20.91934537,14.68841563,0,255.1405662,0.508532041,52.81875672,27.46414459,8.335783299,1845.535401,1.504025842,21234.89131,844.4581138,165.2191117,0.995743295,3222.83417,18.52454391,1.167290804,0.681414059,6.719470989,8.959932892,0.993189073,9.153826942,0.838203664,1.13171154,1.072697977,1.194743745,1.006465335,1.052470133,1.350233307,16.67936865,417.9655269,2.419474209,0.14460246,16.30280967,1.40910613,1.360262799,0.977204351,1.087281637,1.797973885,31.57218534,3.217507923,0.607465729,0.210368015,1.306481244,21.96863995,18.01604108,15.80927421,35.32128706,28.88658162,2.299378076,1.73853395,4355.644314,46.19339253,3.487510546,963.6536025,4.539420777,36.2910093,215.860132,1.5016422,2.056839636,7.228054962,46.2565596,1.156478501,3.068867483,592.7293164,391.8215796,1746.578226,621.9041014,0.54696167,83.65109828,227.9064878,1463.154177,90.06868477,556.8124308,3.318431451,4.439689983,4435.585308
2,1971,1.072722986,9.371444813,7.988847963,21.00937944,14.68624642,0,255.5662805,0.506946101,52.62532841,27.89153063,8.287147067,1845.626766,1.501057976,21226.0833,845.8671326,164.3840844,0.994263412,3062.963975,17.74869417,1.132430679,0.677084849,6.737849954,8.958614048,0.987309543,9.170448127,0.829494424,1.120325178,1.066200937,1.181711839,1.003102497,1.045048438,1.350723449,16.70768683,418.0723864,2.41519275,0.143757409,16.46197137,1.411497845,1.36681595,0.970420593,1.10926426,1.700919785,30.48523026,3.222876489,0.604271535,0.209544327,1.307266451,21.90605439,17.93643195,15.73393611,35.61021966,29.14006147,2.288451236,1.776005788,4250.660256,45.37542654,3.478834481,955.4749296,4.519223985,36.83787111,215.9062068,1.488484614,2.033784155,7.112518598,45.57417136,1.149020717,3.052418415,591.4500034,401.5978368,1706.249905,631.0175006,0.520480587,82.83850739,228.1805648,1465.38306,90.83729183,557.741499,3.279222684,4.422495182,4398.556432
3,1971,1.07171301,9.368713095,8.1046108,20.91532211,14.7760818,0,256.43023,0.506205629,52.70864139,27.23081305,8.300944641,1846.083982,1.49968847,21139.55585,848.7266119,162.7551568,0.990364653,3097.109993,17.80869417,1.121587921,0.674409904,6.730507964,8.931517321,0.985894239,9.189236045,0.823559235,1.112217883,1.065360274,1.17853103,1.002148091,1.041109181,1.353465389,16.76457235,418.886316,2.408214635,0.143161559,16.65109729,1.402321445,1.341015439,0.972061639,1.09277754,1.706669796,30.77310999,3.23377152,0.602090481,0.209062241,1.310269115,21.98010846,17.89649176,15.68571912,35.52463104,29.18680302,2.306984373,1.779116757,4258.694842,44.96961193,3.47611099,953.8483116,4.529494872,36.99775645,215.9666368,1.484865371,2.024961882,7.081756521,44.978593,1.143562188,3.017791596,605.7893711,418.5713866,1677.777576,610.8348489,0.522240087,81.72549721,228.778024,1482.258816,90.97432457,559.6269609,3.257405114,4.403130048,4369.291625
4,1971,1.068878784,9.348501751,8.075658061,21.09489663,14.63883394,0,257.2816585,0.505412257,52.69810531,26.75419223,8.336683418,1833.071919,1.504172867,21113.85297,851.5446495,159.0814759,0.996198161,3175.656313,17.8678246,1.114098665,0.673795144,6.766168496,8.949622582,0.98266936,9.138560988,0.810065909,1.094039542,1.063274879,1.169273615,0.999726898,1.040457378,1.348997064,16.82055692,419.6688533,2.295736376,0.142559624,16.84138523,1.392875144,1.345562319,0.966165862,1.076827226,1.712336473,30.87528633,3.244508652,0.599850452,0.208570027,1.313180944,22.03545858,18.03235097,15.63671029,35.48966467,29.23195673,2.335724469,1.795456105,4331.693455,45.11892509,3.473181176,957.4699263,4.542029265,37.24528588,214.162045,1.482275688,2.017396592,7.167843291,44.38813375,1.138061285,3.038211504,606.7165056,400.9014225,1649.681355,617.4261151,0.511194232,81.09080884,229.4703576,1474.630626,91.1064131,561.4850973,3.235538509,4.343910396,4339.961048
5,1971,1.071537092,9.382556512,8.104989731,21.03504854,14.69901876,0,258.5713222,0.505447263,52.58999565,26.76181527,8.388603832,1831.592925,1.513704808,21167.48844,855.8131476,155.8567856,1.001294603,3211.30868,17.20916523,1.113995679,0.666261829,6.825669866,9.271959635,0.988722144,9.053811395,0.808495146,1.09187381,1.066023429,1.152934105,0.999906744,1.020957398,1.299664414,16.90511088,421.1541348,2.284527348,0.142199669,17.06257943,1.391100176,1.345926617,0.971664287,1.069492929,1.720919822,32.19732817,3.260772249,0.59859612,0.208438974,1.318299939,22.14591469,18.19197632,15.61414613,35.59121263,29.50887023,2.352713901,1.806038899,4455.787209,45.02251376,3.476107249,958.1981313,4.559654339,37.25322531,214.5976889,1.48116381,2.011770463,7.217391465,43.87931418,1.134497224,3.11282876,605.3337635,431.349075,1624.791623,622.9807632,0.478727807,78.88240267,230.9782879,1448.00324,90.83014213,564.2996275,3.219239571,4.343462906,4318.098611
6,1971,1.088826575,9.410968248,8.107180014,21.11960458,14.89055704,0,260.0613221,0.505835106,52.34277261,26.81559938,8.380956138,1843.080177,1.513452912,21421.20641,860.7447134,153.8520313,1.000820984,3143.6444,17.30833189,1.114603926,0.663605846,6.84283927,8.955543443,0.97657953,9.070824289,0.807808875,1.091036727,1.069893835,1.161526335,1.002037219,1.011812515,1.292994131,17.00268294,422.9519415,2.296951903,0.141946442,17.29957535,1.392329761,1.347512499,0.980323761,1.082020637,1.730836507,33.98070175,3.27956223,0.597759618,0.208487416,1.32440668,21.92500758,18.20788607,15.60324538,35.56891869,29.49564779,2.359859477,1.799980831,4567.234265,44.96210062,3.481631287,981.3106223,4.581622866,37.30754689,214.5803315,1.481599351,2.008647786,7.297910491,43.40868765,1.131788053,3.07637191,604.5289082,432.6859302,1601.471288,626.7067111,0.450753267,75.69393367,232.2810284,1456.663515,90.46229063,567.5513661,3.20541232,4.347532447,4299.55155
7,1971,1.082554069,9.42598775,7.843723847,21.17247985,14.87409258,0,260.7124145,0.504558804,52.11134323,26.63343893,8.40931395,1838.347518,1.515257064,21143.38113,862.8996833,153.2909764,0.989704547,3132.661994,16.65759861,1.085600079,0.65851385,6.824862373,8.902880294,0.970537698,9.087344708,0.804665197,1.086701955,1.066059642,1.161520931,0.997296243,1.000685632,1.28661341,17.04533022,423.373008,2.25023031,0.141234557,17.4830313,1.395234015,1.336268803,0.971573551,1.104333143,1.643845119,34.63543802,3.287772978,0.594959946,0.207858238,1.326210742,21.63288668,18.01644372,15.54182955,35.7082613,29.43765618,2.375147808,1.78668317,4578.668843,43.60787135,3.475865165,1078.97482,4.589870446,37.56169955,215.7412671,1.477541006,1.999317895,7.239282777,42.80396667,1.125426946,3.102995945,606.1891988,420.2983884,1573.371134,628.0098804,0.461705294,73.99579403,232.2013866,1456.664413,87.95362965,568.972294,3.181303051,4.327486869,4267.212795
8,1971,1.069293656,9.360092806,8.265858218,21.46609842,14.96440044,0,261.3509859,0.503234648,51.88060369,26.77298541,8.368054791,1838.94449,1.515498771,20839.65829,865.0132114,152.7294465,0.999821381,3156.54184,16.69839861,1.12210576,0.651953971,6.701976912,8.817551989,0.961435907,9.00598067,0.801862159,1.082159692,1.064624947,1.13266755,0.996541104,0.984237803,1.281270194,17.08708521,423.7633176,2.231368816,0.140518634,17.66747611,1.395088809,1.319104058,0.967388651,1.127412955,1.647871442,34.14921462,4.394434436,0.592111163,0.207200565,1.327925282,21.3658989,17.94269431,15.4798162,35.74530764,29.3294588,2.35637984,1.783752965,4861.181235,42.84856912,3.469920712,1072.25222,4.569815584,37.47473818,215.1501242,1.463567489,1.974607363,7.221759303,42.20538474,1.119040998,3.097008652,601.2658886,394.8495251,1536.335242,619.9851214,0.483874172,78.47149421,232.7396912,1436.801308,86.73291213,570.3658963,3.14612626,4.334320338,4234.887972
9,1971,1.071909759,9.3342301,8.176328154,21.13169514,14.90924861,0,261.563843,0.501072289,51.57060379,26.54825147,8.155794987,1840.838229,1.513276408,20873.3031,865.7177208,151.0122244,1.001061415,3180.988926,16.06922943,1.118157607,0.641885519,6.631502712,8.639759381,0.952636713,8.803082075,0.788011392,1.064296639,1.011850548,1.100746419,0.993357036,0.967003299,1.258504401,17.10093884,423.4539279,2.216520584,0.139578331,17.82474913,1.376270823,1.274831112,0.9512691,1.101305279,1.64921355,33.95364816,4.178112806,0.588284783,0.206170798,1.327453227,21.24645861,18.13875668,15.39290405,35.4221436,29.02401498,2.321785083,1.757370665,5108.643099,42.22344073,3.458337048,1055.778349,4.501606534,37.82889065,199.1539116,1.432832798,1.936099211,7.288465633,41.54730382,1.110876611,3.113129636,597.5194409,391.5040885,1484.837191,629.9647558,0.495530315,78.53540526,233.0918673,1463.277024,86.35144985,570.8304304,3.051345359,4.333124188,4195.953703
10,1971,1.063566959,9.341074542,8.2918009,21.5752608,15.0690249,0,261.9895572,0.499302446,51.65453871,26.44526512,8.018344738,1831.702633,1.512784238,20907.27592,867.1267396,149.4573172,0.994561598,3142.641847,14.94571304,1.070941886,0.634509301,6.516892118,8.527202237,0.952325975,8.713252044,0.78000206,1.053519639,0.989755985,1.076812661,0.99169173,0.953862748,1.246268828,17.12861345,423.4801582,2.210176777,0.138756964,17.99803302,1.355754122,1.243098201,0.951062374,1.103097734,1.651897765,34.23265303,4.18491299,0.58492769,0.205240344,1.328038895,21.23328565,18.05380723,15.31891472,35.01344143,29.02116073,2.276290883,1.745562323,5059.711786,41.96042223,3.449592443,1065.659675,4.466287213,37.21257035,194.8008843,1.411906963,1.908975324,7.300958548,40.9327132,1.103667751,3.083216375,593.0579514,408.0676944,1444.913039,631.2118077,0.496336827,77.4404829,233.9287627,1469.056997,86.84379091,571.7594986,2.993096567,4.309689078,4160.755094
11,1971,1.060310778,9.340020939,8.19214438,21.68765153,15.0805467,0,262.4277925,0.49754156,51.82846186,25.13162668,7.87999631,1830.432116,1.509917759,20612.70825,868.5772002,144.5449962,1.003307849,3115.956084,14.97071304,1.169978331,0.635101987,6.503268864,8.490164893,0.950212011,8.660777949,0.775709906,1.047427952,0.977521554,1.067378647,0.98810057,0.956980776,1.247339425,17.15699479,408.4045107,2.143141914,0.137946647,18.17382063,1.332278958,1.231005645,0.944810008,1.098365867,1.654660928,34.0657976,3.992298265,0.58158561,0.204295915,1.328663884,21.1608525,18.04826705,15.24596711,34.31166909,29.11988176,2.275302201,1.745543535,4895.869862,41.76180582,3.441025042,1065.612684,4.466069508,37.10014545,196.1445399,1.40172964,1.895484404,7.238439866,40.32903166,1.096555095,3.06448599,595.1783494,404.1684902,1416.61702,630.7806307,0.49716706,78.79480895,233.8624202,1469.174022,86.73706017,572.7158923,2.957328977,4.306813574,4126.037725
12,1971,1.052938524,9.33629415,8.208523708,21.73727861,15.00566476,17.27679499,263.4920781,0.49694454,52.00014433,25.16806133,7.880576464,1844.987154,1.490209562,20582.94381,872.0997471,145.1312038,1.006141181,3079.146128,14.02933216,1.06078247,0.624728083,6.477627806,8.582702057,0.950613956,8.54398813,0.766207008,1.034474283,1.007062294,1.048975853,0.968045715,0.938929599,1.225846408,17.22618591,391.0131639,2.134043545,0.137467299,19.26180003,1.297854443,1.223099896,0.929846618,1.089845973,1.578302894,33.87187549,4.008489179,0.607184223,0.196663149,1.285632286,21.02214909,17.99418039,15.20946075,33.20936593,29.41441634,2.256595572,1.72770721,4953.926749,41.5829734,3.440644228,1062.856482,4.421515261,37.39077808,201.7315786,1.384785517,1.847002108,7.043365007,37.46426634,1.050076916,3.098168714,569.6489483,400.3524556,1397.391016,622.8141858,0.598250957,76.40506458,227.7052406,1431.020398,86.63706793,575.0385628,3.004000754,4.376981308,4101.343314
1,1972,1.057677362,9.298457846,8.323036646,21.75483866,14.87081818,0,263.7049352,0.494717622,47.88723555,24.50865537,7.523158408,1842.115617,1.473627452,20487.35579,872.8042565,182.1494017,0.993249168,3006.567991,13.1631239,1.04842145,0.603461002,6.193888779,8.202743893,0.954486042,8.401252991,0.748292584,1.011118988,0.933548513,1.021131539,0.923025476,0.915848597,1.200654135,17.23959359,390.6936222,2.105028052,0.136546512,19.43313696,1.26981061,1.216716993,0.907199467,1.090726385,1.474272703,33.35944146,4.011727361,0.57573848,0.186660366,1.228274325,21.06587017,18.11332159,14.85744509,34.33900862,29.31219317,2.186842003,1.684314586,4881.776408,40.98734611,3.157534711,1068.306859,4.318726881,37.7584295,186.8616742,1.363535855,1.842053428,6.593141894,36.52250365,1.001442124,3.095326068,548.5024293,389.9430082,1326.228223,603.8212535,0.850864542,71.7929114,219.9232506,1360.148885,86.45789785,529.4628491,2.912583993,4.594090478,4063.609942
2,1972,1.057358952,9.311045779,8.386908538,21.84200948,14.93026183,0,264.994599,0.494482337,47.95804237,25.84918831,7.386005837,1845.770795,1.478456224,20539.59798,877.0727546,182.6337156,1.003113113,2951.809953,12.8266656,0.993654054,0.59577296,6.161822236,8.164010853,0.950202453,8.353690071,0.737992543,0.996732125,0.920745366,1.005648263,0.907183601,0.903274396,1.186858012,17.32328161,391.9586822,2.101687943,0.136185193,19.68597925,1.27602069,1.205945132,0.905740414,1.115750355,1.481482716,33.3104194,4.031346939,0.574198395,0.186328194,1.232740641,21.01685945,18.01762364,14.65587691,34.55327875,29.37934775,2.170262974,1.681921127,4795.303323,41.27516508,3.159810932,1052.48457,4.295687393,37.55100468,182.3788343,1.366690959,1.844634794,6.44823776,35.50290574,0.995483182,3.073375235,537.4338125,385.3820742,1289.27253,596.7587115,0.665223111,70.67916548,217.2686129,1262.14903,86.7809768,532.0522169,2.876409795,4.534731572,4042.648421
3,1972,1.051371129,9.281088908,8.530427995,21.81945154,14.88802696,0,265.4203132,0.492603867,48.11606181,25.89071507,7.247204612,1844.622501,1.482259591,20414.10031,878.4817734,167.9051464,0.996109239,2958.877481,29.44166421,0.995582793,0.590946593,6.116191329,8.032855808,0.945407691,8.274374645,0.732123153,0.989786642,0.922914633,1.001247922,0.895976084,0.895996289,1.176346089,17.35038523,391.9344534,2.102917579,0.135380945,19.87693899,1.249939964,1.181153144,0.900857409,1.085056101,1.48386272,32.14330096,3.854285881,0.570762247,0.18558471,1.233159596,20.80699704,17.90031419,14.49429124,34.60878864,29.15004949,2.15408345,1.675772226,4795.937194,41.3414737,3.151754862,1040.277511,4.27917786,37.50563114,179.6277601,1.365385562,1.834856147,6.34986474,34.64755961,0.983428173,3.07574436,532.3161032,382.7160481,1257.277831,590.9002172,0.602965434,70.43517273,215.4820249,1233.420568,86.67162014,532.9069596,2.84173434,4.495136601,4008.651513
4,1972,1.044717137,9.238698732,8.294148682,21.66296967,14.88433079,0,266.0588846,0.491096816,47.98771966,25.63520692,7.213433025,1836.377655,1.482965174,20494.79337,880.5953016,182.78731,0.99574177,2994.525289,26.56124779,1.024296136,0.592257161,6.130213602,8.014151417,0.931265819,8.278169005,0.730038661,0.985800958,0.925706043,0.998469936,0.894217807,0.8983295,1.181510216,17.39131183,392.2146067,2.107990025,0.134688856,20.08576883,1.243450777,1.185044701,0.896357817,1.075164708,1.487432727,32.22063412,3.863558859,0.567771775,0.185076601,1.234542685,20.83756164,17.80535433,14.50055014,34.43632652,29.17034687,2.160392013,1.677997763,4821.933856,42.80888861,3.146228344,1050.368592,4.29838615,37.6311171,178.7236576,1.365179019,1.82667286,6.453457463,34.13639702,0.97636869,3.031547747,528.2156371,383.3628153,1239.952858,584.6560777,0.578696267,72.06039742,215.7621096,1244.864861,86.97971839,534.1890737,2.82008552,4.4988517,3978.112918
5,1972,1.039818656,9.252607251,8.192467161,21.6956244,14.94585448,0,266.9228341,0.48997945,47.9011157,25.38585202,7.24089064,1842.172505,1.484446447,20529.66273,883.4547809,152.9544385,1.001197862,3021.212187,25.99755881,0.973587268,0.59241628,6.083559026,7.992304483,0.927638347,8.200057986,0.727282166,0.982005237,0.92421694,0.999756283,0.888139106,0.899697777,1.181711003,17.44689339,392.8158971,2.071623162,0.134112773,20.31382787,1.241734542,1.153312056,0.889451959,1.072492247,1.492262736,32.52357582,3.876104652,0.565244357,0.184894708,1.23694383,20.78198016,29.88453174,14.44711084,34.31758487,29.01762467,2.165507977,1.704363681,4881.635322,44.39575015,3.143347532,1062.443215,4.301108809,37.40260904,179.3269133,1.366127027,1.820137756,6.512310128,33.53157236,0.971294844,3.138507918,519.9961753,377.3751571,1219.099662,575.6765212,0.568480095,69.43124851,215.3805896,1262.280066,86.32226139,535.9236987,2.800950505,4.478730953,3951.120386
6,1972,1.031992901,9.20681048,7.950260615,21.65356163,14.98161012,0,267.5614055,0.488424901,47.6156272,25.91598223,7.287562184,1839.991018,1.484670495,20091.20137,885.5683091,160.0323453,0.99281069,3035.781268,25.43928359,0.88386845,0.58993916,6.047546721,7.879916726,0.926829326,8.13623925,0.736913151,0.997832877,0.916959383,0.995218332,0.885432115,0.895434057,1.160887622,17.48768348,393.0743905,2.034749641,0.133425365,20.5269704,1.239267398,1.188756084,0.890553569,1.081236512,1.495832742,34.17379741,3.88537763,0.562221135,0.184296979,1.238272512,20.59777268,41.62490409,14.59346524,34.0601048,28.96459289,2.174046527,1.689806535,4968.431137,44.43518762,3.137793363,1069.795192,4.427048935,36.97685183,178.8130895,1.362461626,1.818307434,6.625817027,33.06003662,0.965931674,3.124433471,515.6208859,373.9733533,1213.209995,585.6335244,0.526006242,70.64655829,215.8093918,1255.641097,86.62699052,537.2058128,2.77957483,4.497464323,3920.967098
7,1972,1.027682969,9.211681903,8.119237126,21.49840668,14.59010484,0,268.6256911,0.487625824,46.94367719,25.72517386,7.745068902,1837.697038,1.488673951,19755.0661,889.0908561,145.4510172,0.988199019,3004.162084,28.60533095,0.845789655,0.58634186,6.027739187,7.809145598,0.921454639,8.165595727,0.775369725,1.046365548,0.911322199,0.996737044,0.879816524,0.889891568,1.155174173,17.5562553,393.9465714,2.050513589,0.132951423,20.77515534,1.208781862,1.190603473,0.885552826,1.098159901,1.501782753,33.76685588,3.900832592,0.560069235,0.183286713,1.241541784,21.37993904,40.78226235,15.35410115,35.38247843,29.03091981,2.135256227,1.668084479,5027.061039,43.79097399,3.068010131,1064.573157,4.432366525,36.90416728,178.00507,1.360990035,1.819372795,6.618304581,32.57342617,0.963128619,3.172171969,513.1361205,339.3759632,1259.819461,589.8503774,0.584279246,72.38249538,216.0873714,1257.769239,87.02095645,539.3426696,2.752530345,4.75345695,3897.19799
8,1972,1.019590879,9.167238551,8.197188763,21.42265209,14.60071597,0,269.0514054,0.485652117,46.86442341,25.56606655,7.735233488,1839.09521,1.490082418,19837.52012,890.4998748,118.5546211,0.979461441,2954.806426,27.43148708,0.859934254,0.592663327,6.007252732,7.823743607,0.918157747,8.108913537,0.769622135,1.039248256,0.912071985,0.999719008,0.896011796,0.898550505,1.152677551,17.58306934,393.8709937,2.04819521,0.132163407,20.97622562,1.198439511,1.195655528,0.880481771,1.112840252,1.43253596,33.50230922,3.907014578,0.556565069,0.181675555,1.241831069,21.14603726,40.78364127,15.24003352,36.66899087,28.78656781,2.132804412,1.64172719,5011.542,42.58896058,3.060121763,1049.256829,4.414610474,36.01152834,177.3040977,1.35620102,1.816120569,6.625908227,32.09887178,0.956837671,3.149989614,508.2125468,347.4811764,1232.050089,580.673666,0.597927056,75.19657021,216.4012489,1231.90358,86.08343416,540.1974124,2.719214986,4.694546982,3864.340473
9,1972,1.020948593,9.157048893,8.455628494,21.58180361,14.63409358,0,270.128212,0.484842359,46.44618322,25.31924628,7.794732217,1833.334836,1.476509918,19799.92823,894.0638635,181.8035829,0.982269936,2945.927491,27.5412743,0.851337004,0.587503152,6.008998537,7.851397985,0.919113673,8.049613286,0.770816745,1.040946101,0.91159943,1.00102005,0.875068408,0.89403156,1.155721183,17.65242873,394.7371884,2.044863427,0.131697163,21.23036063,1.187459822,1.198003024,0.876589109,1.091609177,1.438269303,33.95572614,3.922651363,0.554386216,0.180656016,1.245096476,21.20748348,40.84847076,15.26298149,36.71979791,28.61602116,2.132915619,1.642379282,4955.295498,42.75941156,3.059620667,1051.721721,4.40894311,36.56116919,177.0433437,1.35495065,1.817270353,6.61642877,31.70828732,0.951681566,3.12227724,518.8254852,343.3763911,1216.698191,584.7397919,0.6003201,76.30932581,217.237381,1237.180011,86.08997375,542.3594087,2.702796941,4.676280674,3841.008402
10,1972,1.02286902,9.178120108,8.57633125,21.50312408,14.7685766,0,270.9796405,0.483630423,46.2951988,25.20617685,7.950386926,1814.917957,1.480697871,19928.17846,896.8819011,158.3562823,0.983839704,2950.608254,24.04666466,0.815755234,0.589162041,6.030570539,7.870533186,0.920961202,8.028984093,0.775992778,1.048461405,0.913701728,0.993436634,0.873269354,0.896943759,1.154548569,17.70661923,395.2615538,2.03146532,0.131121423,21.46937671,1.183042356,1.199383518,0.87215297,1.082606118,1.442802645,33.53218016,3.76392771,0.551717298,0.179863741,1.247290973,21.5698099,40.76033804,15.50251749,37.19238085,28.28670341,2.13567474,1.62890892,4788.828559,44.47812395,3.056528877,1066.780465,4.411904868,37.83050123,176.1609737,1.352814128,1.8169013,6.619307327,31.39930324,0.948537577,3.105858968,518.8919169,348.2223005,1219.489963,588.6924465,0.602212274,69.11782427,218.6132351,1236.316709,86.12076358,544.0688942,2.694181289,4.678810848,3814.583888
11,1972,1.017798009,9.142017375,8.526052462,21.51835847,14.95840134,0,271.6307329,0.482017971,46.11084335,24.66322973,8.044908866,1810.111807,1.482856235,19808.25585,899.036871,155.3151927,0.991471289,2957.697785,26.18241161,0.771284553,0.5881663,6.035158839,7.860622816,0.920666096,7.959557792,0.79003389,1.067578395,0.907451588,0.989348827,0.873324354,0.894446873,1.152617822,17.74739919,395.4819395,2.00659367,0.1304507,21.6948687,1.183927206,1.205038906,0.87158233,1.073013993,1.380529804,33.61274911,3.772971433,0.548621831,0.178988115,1.248533621,21.92125946,40.62246017,15.73300056,37.9975945,28.1489837,2.126864517,1.628929396,4331.085778,45.46275006,3.064922303,1089.760246,4.423226514,38.18645895,177.0629197,1.34914303,1.815195943,6.63208049,31.07456261,0.945289132,3.155715779,512.8324285,348.3790376,1219.492122,588.3646665,0.590815418,77.14855459,219.8642571,1253.208662,87.15309434,545.3761478,2.673648147,4.571394153,3785.511831
12,1972,1.033358908,9.139860249,8.396945979,21.36901552,14.72386516,0,272.4821614,0.480699251,46.1085316,24.10503276,8.000795235,1825.767736,1.477290434,19906.6976,901.8549086,140.7244136,1.002409398,2908.372022,25.81931988,0.717285916,0.586716277,5.967573065,7.835843233,0.922206026,7.906546334,0.792499851,1.070319384,0.90441528,0.9893722,0.871854805,0.891676547,1.147429444,17.80105139,395.9819416,1.970174722,0.129878151,21.93873302,1.177679093,1.183956345,0.863740987,1.058536855,1.45080266,32.99851474,3.627097929,0.545915317,0.178184552,1.250667037,22.05595945,39.97619019,15.73200261,38.51147199,28.10131864,2.142426198,1.606685016,4075.472952,45.90178755,3.07964488,1092.884389,4.473778759,37.67415579,176.2612049,1.325070021,1.808826842,6.610441329,30.67805401,0.946674074,3.117831725,518.518216,348.8428969,1203.079566,594.1160741,0.580320097,77.3903773,220.5798399,1248.517717,87.03466928,547.0856333,2.645374324,4.555886552,3759.40377
1,1973,1.030735878,9.035599038,8.423184024,21.61672076,14.76987301,0,267.3915553,0.479327462,54.35533443,23.44641983,7.78383984,1826.486443,1.478215617,19716.40338,904.6729462,135.118146,0.997240467,2852.412264,24.59718105,0.694341331,0.582816929,5.959582399,7.860557611,0.916240433,7.949746555,0.78429893,1.059063262,0.899406571,0.982077094,0.881341311,0.884623558,1.135964512,17.85457382,373.8259198,1.800662344,0.09698014,22.1851219,1.174527524,1.159296966,0.863937669,1.056010168,1.389184365,29.10813191,3.638431568,0.544494979,0.188518323,1.252768732,22.02148431,39.17474074,15.61068597,37.72548427,27.80990896,2.127656405,1.613722261,4155.147511,43.55904882,3.076449347,1091.092844,4.454549324,38.6419283,175.8221544,1.252881999,1.802541546,6.619922991,30.50028706,0.938898725,3.091209283,507.1852202,368.816617,1177.155985,598.8885737,0.58213343,76.3933883,222.8549927,1271.370071,87.11152902,489.9956418,2.627103956,4.511404089,3733.439318
2,1973,1.028434692,9.028339765,7.861940346,21.80601054,14.77331354,0,263.5485558,0.47979728,53.7249401,23.68559711,7.527836621,1813.944121,1.476987062,19920.26262,911.0549725,130.5174064,0.974884066,2851.363056,24.42666463,0.645505141,0.551292959,5.751501309,7.393615621,0.881985892,7.499136013,0.762523926,1.02911076,0.85235657,0.925366258,0.83823731,0.833328272,1.068607698,17.97837263,358.6732986,1.689511964,0.096931805,22.52216552,1.135090406,1.112617985,0.847707683,1.075276024,1.398984383,29.01659737,3.664098928,0.513164751,0.181006844,1.208768695,21.23364303,34.92329312,15.17318449,37.01836343,27.4611506,1.998920745,1.495537877,4173.930939,43.3733178,2.933786682,1097.222759,4.054577333,38.76918921,161.9301924,1.175837461,1.624041032,6.249283903,28.60714342,0.887643666,3.102708925,479.5118289,349.6439645,1127.541646,557.6534645,0.538383763,73.79221224,212.4108348,1194.501241,87.33573107,493.452322,2.541286679,4.218253212,3564.903967
